id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
6819810,,,,,,,,,,,9235581,MSC ADITI,ADIT,5355253,,2024-03-31 04:00:00,2024-03-31 12:00:00,UTC+08:00,Noon,AT SEA,2311N,11742E,23.183333333333334,117.7,17.0,18753.0,13.5,13.5,182.0,,14.0,13.48,65.18,13.3,320.0,13.0,10.6,8.9,37604.0,252.0,0.5,320.0,1167.0,24.0,28.0,189.0,CNSWA,2024-03-31 16:00:00,,SHANTOU,0.0,13.5,,,12.5,,,,,0.0,4.0,21589100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,13.5,,1.8,,,,,,17.0,,,,,,,3.3,,,,,,,,,,,,,6218.0,1016.0,,550.0,,,,,,,,,0.41,,,,,,,202.0,,,,,,,,,5982.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,271.9,492.57,1187.29,,,,0.0,0.0,,17.0,0.0,0.0,0.0,3.3,0.0,0.0,,,0.0,0.0,,1187.29,492.57,,,,271.9,16.0,1.2,,13.5,,1.7,11.8,979.0,CNFOC-CNSWA,Y,N,,CN,CN,,,,,0.0,,0.0,,3413046.0,212394.0,979.0,,9.75,30.22222222222222,202.51837556437104,,,,,63.2142,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,63.2142,,,1.7,182.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,40P,40P,
6819811,,,,,,,,,,,9235581,MSC ADITI,ADIT,5355703,,2024-03-31 07:00:00,2024-03-31 15:00:00,UTC+08:00,EOSP,AT SEA,2307N,11702E,23.116666666666667,117.03333333333332,3.9,18753.0,3.0,3.0,38.0,,13.33,12.67,66.11,19.7,315.0,12.0,10.6,8.9,37604.0,272.0,0.5,315.0,1167.0,24.0,28.0,40.0,,,,,0.0,3.0,,,,,,,,0.0,4.0,21601000.0,CNSWA,SHANTOU,,,,,,,,,2024-03-31 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,,3.0,,3.0,,,,,,3.9,,,,,,,0.9,,,,,,,,,,,,,6278.0,530.0,,530.0,,,,,,,,,0.4,,,,,,,201.0,,,,,,,,,5982.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,,,,,,271.9,492.57,1182.49,,,3.0,0.0,0.0,,3.9,0.0,0.0,0.0,0.9,0.0,0.0,,,0.0,0.0,,1182.49,492.57,,,,271.9,26.0,2.1,,3.0,,0.0,3.0,979.0,CNFOC-CNSWA,Y,N,,CN,CN,,,,,0.0,,0.0,,712614.0,44346.0,979.0,,9.75,31.200000000000003,207.07231602421157,,,,,14.9472,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,14.9472,,,1.7,38.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,45P,45P,
6819812,,,,,,,,,,,9235581,MSC ADITI,ADIT,5355746,,2024-03-31 09:30:00,2024-03-31 17:30:00,UTC+08:00,Berthing,DRIFTING,2307N,,23.116666666666667,,1.55,18753.0,1.6,1.6,,,,,,,,,10.6,8.9,37604.0,,,,1167.0,,,,,,,,,,,,,,,,,0.0,4.0,0.0,CNSWA,SHANTOU,,,,,,,,,,,,,1.6,,,2024-04-01 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2.5,2.5,,,,,1.55,,,,,,,0.76,,,,,,,0.2,,,,,,,410.0,,400.0,405.0,,,,,,,,,,,,,,,200.0,20.0,20.0,,,,,,,5982.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,271.9,492.57,1179.98,,,,0.0,0.0,,1.55,0.0,0.0,0.0,0.76,0.0,0.0,,0.2,0.0,0.0,,1179.98,492.57,,,,271.9,,,,2.5,,0.0,2.5,979.0,CNFOC-CNSWA,N,N,,CN,CN,,,,2.51,0.0,,0.0,,,,979.0,,9.75,23.25,,,,,,7.816140000000001,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,7.816140000000001,,,1.7,20.0,,,,2.51,,,,,,2.51,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6819813,,,,,,,,,,,9235581,MSC ADITI,ADIT,5356833,,2024-03-31 22:00:00,2024-04-01 06:00:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,23207.0,,,,,,,,,,,10.9,10.3,41920.0,,,,1167.0,,,,HKHKG,2024-04-01 21:30:00,,HONG KONG,,,,,,,,,,0.0,4.0,0.0,CNSWA,SHANTOU,,,,,,,,,,,,,,,,,,,,,1758.0,2.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.7,,,12.5,,,,,,,,,,,,2.7,,,,,,,0.99,,,,,,,540.0,,,1080.0,,,,,,,,,,,,,,,198.0,,,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,271.9,492.57,1176.29,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,0.0,,0.99,0.0,0.0,,1176.29,492.57,,,,271.9,,,0.0,12.5,0.0,0.0,12.5,,,N,N,,,,,,,,0.0,,0.0,,,,,,10.6,,,,,,,11.49066,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.49066,,,0.6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.6,0.02,0.5,0.0,,,,,,0.0
6819814,,,,,,,,,,,9235581,MSC ADITI,ADIT,5356841,,2024-03-31 23:00:00,2024-04-01 07:00:00,UTC+08:00,COSP,DRIFTING,2309N,11645E,23.15,116.75,0.45,23207.0,0.5,0.5,,4.0,,,,,280.0,10.0,10.9,10.3,41920.0,200.0,0.5,280.0,1167.0,,,,HKHKG,2024-04-01 21:30:00,,HONG KONG,,,,,12.0,,,,,0.0,4.0,0.0,CNSWA,SHANTOU,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.45,,,,,,,0.33,,,,,,,0.08,,,,,,,400.0,,395.0,405.0,,,,,,,,0.35,,,,,,,198.0,5.0,5.0,,,,,,,4534.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,271.9,492.57,1175.43,,,,0.0,0.0,,0.45,0.0,0.0,0.0,0.33,0.0,0.0,,0.08,0.0,0.0,,1175.43,492.57,,,,271.9,,,,1.0,,0.0,1.0,,,N,N,,,,,,,0.86,0.0,,0.0,,,,,,10.6,21.6,,,,,,2.67804,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.67804,,,0.6,5.0,,,,0.86,,,,,,0.86,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80P,80P,
7013536,,,,,,,,,,,9235581,MSC ADITI,ADIT,5668981,,2024-09-09 01:08:00,2024-09-09 09:08:00,UTC+08:00,Refueling,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,26838,HSFO,,2.89,747.193,,,,PEGASUS MARITIME_S_ PTE LTD,,758109.0,0.9856,473.4,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,985.0,PACTB-GTPBR,N,N,,GT,PA,,,,,0.0,,0.0,,,,985.0,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
7013542,,,,,,,,,,,9235581,MSC ADITI,ADIT,5640069,,2024-09-12 00:00:00,2024-09-12 00:00:00,UTC+00:00,Bunker,,,,,,0.0,22248.8,,,,,,,,,,,,,,,,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINGAPORE,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,986.0,GTPBR-HNPCR,N,N,,HN,GT,,,,,0.0,,0.0,,,,986.0,,,,,,,,,0.0,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
7013578,,,,,,,,,,,9235581,MSC ADITI,ADIT,5702772,,2024-09-26 04:00:00,2024-09-26 12:00:00,UTC+08:00,Port Noon,IN PORT,,,,,0.0,3230.6,,,,0.0,,,,,,,,,,,,,158.0,27.0,28.0,,,,,,,,,,,,,,,0.0,0.0,29002020.0,CNFOC,FUZHOU,,,,,,,,,,,,,,,,2024-09-26 18:00:00,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,,0.56,,,,,,,,,,,0.51,,,,,,980.0,,,,,,,,,,,,,,,163.0,,,,,,,,,5808.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,239.63,492.15,955.71,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.56,0.0,0.0,,,0.0,0.51,,955.71,492.15,,,,239.63,,,,3.0,,0.0,3.0,991.0,NCNOU-FJSUV,N,N,,FJ,NC,,,,,0.0,,0.51,,,,991.0,,,,,,,,,3.3789,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.3789,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
7013597,,,,,,,,,,,9235581,MSC ADITI,ADIT,5696200,,2024-09-29 17:30:00,2024-09-29 17:30:00,UTC+00:00,Sludge,,,,,,0.0,17998.2,,,,,,,,,,,,,,,,,1693.0,,,,,,,,,,,,,,,,,,,,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,995.0,AUBNE-NCNOU,N,N,,NC,AU,,,,,0.0,,0.0,,,,995.0,,,,,,,,,0.0,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,30 M3,,,,,,,,,,,,,,
7043284,,,,,,,,,,,9235581,MSC ADITI,ADIT,5712354,,2024-10-01 04:00:00,2024-10-01 12:00:00,UTC+08:00,Noon,AT SEA,2110N,11347E,21.166666666666668,113.78333333333332,5.82,12364.7,9.0,9.0,96.0,,9.56,10.67,45.0,0.7,54.0,21.0,9.4,7.7,32521.0,230.0,1.5,54.0,1053.0,30.0,30.0,86.0,VNHPH,2024-10-04 02:30:00,,HAIPHONG,0.0,9.0,,,9.0,,,,,0.0,12.0,29180014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,0.0,0.0,0.0,,9.0,,,,,,,,5.82,,,,,,,2.22,,,,,,,,,,,0.31,,3580.0,850.0,,,,,,,,,,,0.1,,,,,,,204.0,,,,,,,,,5621.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,234.19,492.15,873.34,,,,0.0,0.0,,5.82,0.0,0.0,0.0,2.22,0.0,0.0,,,0.0,0.31,,873.34,492.15,,,,234.19,45.0,4.2,,9.0,,4.45,4.55,,,Y,N,,,,,,,,0.0,,0.31,,1187011.2000000002,101088.0,,,8.55,15.52,180.63314711359405,,,,,26.030420000000003,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,26.030420000000003,,,1.7,96.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,54S,54S,
7043285,,,,,,,,,,,9235581,MSC ADITI,ADIT,5714320,,2024-10-02 04:00:00,2024-10-02 12:00:00,UTC+08:00,Noon,AT SEA,1814N,11030E,18.23333333333333,110.5,11.48,12364.7,24.0,24.0,256.0,,9.71,10.67,42.8,-4.3,113.0,6.0,9.7,7.2,31561.0,223.0,1.1,113.0,1053.0,27.0,30.0,233.0,VNHPH,2024-10-04 02:30:00,,HAIPHONG,0.0,24.0,,,9.0,,,,,0.0,12.0,29241646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,0.0,0.0,,24.0,,,,,,,,11.48,,,,,,,6.02,,,,,,,,,,,0.77,,3051.0,920.0,,,,,,,,,,,0.1,,,,,,,200.0,,,,,,,,,4750.0,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,233.42,492.15,855.84,,,,0.0,0.0,,11.48,0.0,0.0,0.0,6.02,0.0,0.0,,,0.0,0.77,,855.84,492.15,,,,233.42,0.0,0.0,,24.0,,24.0,0.0,,,N,N,,,,,,,,0.0,,0.77,,3165363.2,269568.0,,,8.45,11.48,156.77919807713317,,,,,56.96362,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,56.96362,,,2.5,256.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,1728.0,113S,113S,
7043286,,,,,,,,,,,9235581,MSC ADITI,ADIT,5716625,,2024-10-03 05:00:00,2024-10-03 12:00:00,UTC+07:00,Noon,AT SEA,1859N,10802E,18.98333333333333,108.03333333333332,8.87,12364.7,25.0,25.0,186.0,,7.0,7.44,35.0,11.0,40.0,21.0,9.7,7.2,31561.0,328.0,1.5,40.0,1053.0,26.0,30.0,175.0,VNHPH,2024-10-04 02:30:00,,HAIPHONG,-1.0,25.0,,,9.0,,,,,0.0,12.0,29294246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,0.0,0.0,0.0,0.0,,25.0,,,,,,,,8.87,,,,,,,6.3,,,,,,,,,,,1.4,,2094.0,950.0,,,,,,,,,,,0.1,,,,,,,198.0,,,,,,,,,4750.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,232.02,492.15,840.67,,,,0.0,0.0,,8.87,0.0,0.0,0.0,6.3,0.0,0.0,,,0.0,1.4,,840.67,492.15,,,,232.02,0.0,0.0,,25.0,,25.0,0.0,,,N,N,,,,,,,,0.0,,1.4,,2299834.2,195858.0,,,8.45,8.515199999999998,169.43648519579747,,,,,51.72777999999999,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,51.72777999999999,,,2.5,186.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,1800.0,40S,40S,
7043287,,,,,,,,,,,9235581,MSC ADITI,ADIT,5718291,,2024-10-03 18:00:00,2024-10-04 01:00:00,UTC+07:00,EOSP,AT SEA,2028N,10703E,20.466666666666665,107.05,5.91,12364.7,13.0,13.0,105.0,,7.54,8.08,32.8,-2.0,24.0,19.0,9.6,6.8,9612.0,334.0,1.0,24.0,1053.0,22.0,29.0,98.0,,,,,0.0,13.0,,,,,,,,0.0,12.0,29319886.0,VNHPH,HAIPHONG,,,,,,,,,2024-10-04 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,0.0,0.0,0.0,,13.0,,,,,,,,5.91,,,,,,,3.28,,,,,,,,,,,0.33,,2322.0,950.0,,,,,,,,,,,0.1,,,,,,,197.0,,,,,,,,,1460.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,231.69,492.15,831.48,,,13.0,0.0,0.0,,5.91,0.0,0.0,0.0,3.28,0.0,0.0,,,0.0,0.33,,831.48,492.15,,,,231.69,0.0,0.0,,13.0,,13.0,0.0,,,N,N,,,,,,,,0.0,,0.33,,1298293.5,110565.0,,,8.2,10.910769230769231,195.78612601868417,,,,,29.67564,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,29.67564,,,2.8,105.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,936.0,24S,24S,
7043288,,,,,,,,,,,9235581,MSC ADITI,ADIT,5718293,,2024-10-03 22:18:00,2024-10-04 05:18:00,UTC+07:00,Berthing,DRIFTING,2049N,10649E,20.816666666666663,106.81666666666666,3.11,12364.7,4.3,4.3,,,,,,,,,9.6,6.8,9612.0,,,,1053.0,,,,,,,,,,,,,,,,,0.0,12.0,29330086.0,VNHPH,HAIPHONG,,,,,,,,,,,,,4.3,,,2024-10-05 02:30:00,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,4.3,,2.0,3.0,,,,,3.11,,,,,,,1.06,,,,,,,,,,,0.11,,,920.0,,750.0,750.0,,,,,,,,,,,,,,,197.0,38.0,37.0,,,,,,,1460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,231.58,492.15,827.31,,,,0.0,0.0,,3.11,0.0,0.0,0.0,1.06,0.0,0.0,,,0.0,0.11,,827.31,492.15,,,,231.58,,,,4.3,,2.0,2.3,,,N,N,,,,,,,,0.0,,0.11,,,,,,8.2,17.35813953488372,,,,,,13.33804,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,13.33804,,,2.8,38.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,309.0,,,
7043289,,,,,,,,,,,9235581,MSC ADITI,ADIT,5718760,,2024-10-04 05:00:00,2024-10-04 12:00:00,UTC+07:00,Port Noon,IN PORT,,,,,0.0,12364.7,,,,0.0,,,,,,,,,,,,,1053.0,26.0,30.0,,,,,,,,,,,,,,,0.0,3.0,29330086.0,VNHPH,HAIPHONG,,,,,,,,,,,,,,,,2024-10-05 02:30:00,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.6,6.7,,,,,,,,,,,,1.77,,,,,,,,,,,0.22,,,750.0,,750.0,950.0,,,,,,,,,,,,,,,192.0,,,,,,,,,1460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,231.36,492.15,825.54,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.77,0.0,0.0,,,0.0,0.22,,825.54,492.15,,,,231.36,,,,6.7,,0.0,6.7,,,N,N,,,,,,,,0.0,,0.22,,,,,,,,,,,,,6.2171,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.2171,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36.0,,,
