,imo,created_at,updated_at,created_by_id,updated_by_id,adjusted_date,speed,mean_draft,sea_state,me_actual_steaming_time,ae_t_steaming,aux_running,blr_running,distance,actual_total_fo,total_co_2,activity_time,status,derived_rpm,slip
5547,9235581,,,,,2023-09-07,0.0,8.2,2.0,0.0,27.2,2,1,0.0,4.3,13.39,13.6,PORT,0.0,
5548,9235581,,,,,2023-09-08,10.91,8.95,3.0,1.1,2.2,2,1,12.0,1.2,3.74,1.1,SAIL,45.6437006394308,3.8
5549,9235581,,,,,2023-09-08,6.67,10.1,2.0,0.3,0.9,3,0,2.0,0.3,0.93,0.3,SAIL,27.8933726129855,3.8
5550,9235581,,,,,2023-09-08,18.24,8.95,3.0,1.48,7.2,3,1,27.0,3.1,9.65,2.4,SAIL,76.329837217967,
5551,9235581,,,,,2023-09-08,12.71,10.1,3.0,1.18,4.8,3,1,15.0,2.0,6.23,1.6,SAIL,53.1865155756079,
5552,9235581,,,,,2023-09-08,16.67,10.1,2.0,0.18,3.6,3,1,3.0,0.7,2.18,1.2,SAIL,69.7334315324637,
5553,9235581,,,,,2023-09-08,13.92,9.61,2.43,4.24,55.5,3,1,59.0,13.03,40.58,16.3,SAIL,58.2208367039909,7.6
5554,9235581,,,,,2023-09-08,0.0,10.1,2.0,0.0,5.0,3,1,0.0,0.7,2.18,2.0,PORT,0.0,
5555,9235581,,,,,2023-09-08,0.0,8.95,2.0,0.0,31.8,3,1,0.0,5.03,15.66,7.7,PORT,0.0,
5556,9235581,,,,,2023-09-09,9.09,8.95,2.0,2.2,4.4,2,1,20.0,1.7,5.29,2.2,SAIL,38.0364171995257,4.9
5557,9235581,,,,,2023-09-09,16.22,8.65,2.0,4.5,9.0,2,0,73.0,9.1,28.34,4.5,SAIL,67.8738733582647,2.4
5558,9235581,,,,,2023-09-09,14.71,8.95,2.0,1.36,9.9,3,1,20.0,2.5,7.78,3.3,SAIL,61.5294984109974,
5559,9235581,,,,,2023-09-09,13.0,8.65,3.0,1.0,4.2,3,1,13.0,2.0,6.23,1.4,SAIL,54.3920765953217,
5560,9235581,,,,,2023-09-09,13.91,8.77,2.2,9.06,52.7,2,1,126.0,19.7,61.35,24.0,SAIL,58.1881614111949,7.3
5561,9235581,,,,,2023-09-09,0.0,8.65,2.0,0.0,25.2,2,1,0.0,4.4,13.7,12.6,PORT,0.0,
5562,9235581,,,,,2023-09-10,9.54,8.65,3.0,24.0,48.0,2,1,229.0,19.7,61.35,24.0,SAIL,39.9223895523355,4.8
5563,9235581,,,,,2023-09-11,8.7,8.65,2.0,20.7,41.4,2,1,180.0,15.6,48.58,19.7,SAIL,36.3826599299811,3.1
5564,9235581,,,,,2023-09-11,7.14,8.65,2.0,3.36,8.6,2,1,24.0,3.2,9.96,4.3,SAIL,29.8857563710559,
5565,9235581,,,,,2023-09-11,8.48,8.65,2.0,24.06,50.0,2,1,204.0,18.8,58.54,24.0,SAIL,35.4753616773631,3.1
5566,9235581,,,,,2023-09-12,18.52,8.65,2.0,3.24,39.6,3,1,60.0,9.0,28.03,18.7,SAIL,77.4815905916263,
5567,9235581,,,,,2023-09-12,18.52,8.65,2.0,3.24,44.9,2,1,60.0,10.6,33.01,24.0,SAIL,77.4815905916263,0.0
5568,9235581,,,,,2023-09-12,0.0,8.65,2.0,0.0,5.3,1,1,0.0,1.6,4.98,5.3,PORT,0.0,
5569,9235581,,,,,2023-09-13,16.85,9.7,3.0,13.0,22.0,2,0,219.0,25.5,79.41,13.0,SAIL,70.4844069489671,4.5
5570,9235581,,,,,2023-09-13,15.32,9.7,3.0,1.24,6.0,3,1,19.0,2.8,8.72,2.0,SAIL,64.1097676992005,
5571,9235581,,,,,2023-09-13,16.71,9.7,2.67,14.24,38.5,3,1,238.0,31.2,97.16,24.0,SAIL,69.9293119581167,4.5
5572,9235581,,,,,2023-09-13,0.0,9.7,2.0,0.0,10.5,3,1,0.0,2.9,9.03,9.0,PORT,0.0,
5573,9235581,,,,,2023-09-14,17.52,9.7,4.0,23.0,23.0,1,0,403.0,46.5,144.8,24.0,SAIL,73.3110597589118,2.6
5574,9235581,,,,,2023-09-15,15.88,9.7,3.0,24.0,24.0,1,0,381.0,48.5,151.03,24.0,SAIL,66.4210935346717,3.2
5575,9235581,,,,,2023-09-16,13.92,9.7,3.0,18.1,18.1,1,0,252.0,23.6,73.49,18.1,SAIL,58.2524577221465,3.1
5576,9235581,,,,,2023-09-17,14.37,9.7,3.0,5.36,18.6,3,1,77.0,7.4,23.04,7.6,SAIL,60.1060547910415,
5577,9235581,,,,,2023-09-17,14.37,9.7,3.0,5.36,59.8,4,1,77.0,15.24,47.46,12.1,SAIL,60.1060547910415,0.0
5578,9235581,,,,,2023-09-17,0.0,9.7,3.0,0.0,41.2,4,1,0.0,7.84,24.41,4.5,PORT,0.0,
5579,9235581,,,,,2023-09-18,5.71,9.15,2.0,0.7,1.4,2,1,4.0,0.6,1.87,0.7,SAIL,23.9086050968447,0.0
5580,9235581,,,,,2023-09-18,8.93,9.15,3.0,1.12,4.8,3,1,10.0,1.3,4.05,1.6,SAIL,37.3571954638198,
5581,9235581,,,,,2023-09-18,7.69,9.15,2.67,1.82,24.1,3,1,14.0,6.3,19.62,18.2,SAIL,32.1846607072909,0.0
5582,9235581,,,,,2023-09-18,0.0,9.15,3.0,0.0,17.9,3,1,0.0,4.4,13.7,15.9,PORT,0.0,
5583,9235581,,,,,2023-09-19,16.92,8.6,3.0,10.4,10.8,2,0,176.0,21.1,65.71,10.4,SAIL,70.8062535560401,4.5
5584,9235581,,,,,2023-09-19,16.89,9.15,2.0,1.48,16.4,3,1,25.0,3.5,10.9,7.7,SAIL,70.6757752018213,
5585,9235581,,,,,2023-09-19,12.0,8.6,3.0,1.0,4.5,3,1,12.0,1.6,4.98,1.5,SAIL,50.2080707033739,
5586,9235581,,,,,2023-09-19,16.54,8.74,2.5,12.88,44.9,3,1,213.0,29.0,90.31,29.8,SAIL,69.1920229025533,4.5
5587,9235581,,,,,2023-09-19,0.0,8.6,2.0,0.0,13.2,3,1,0.0,2.8,8.72,10.2,PORT,0.0,
5588,9235581,,,,,2023-09-20,16.61,8.6,3.0,11.2,13.6,3,0,186.0,23.5,73.18,11.2,SAIL,69.4843835627049,3.1
5589,9235581,,,,,2023-09-20,14.29,8.6,3.0,1.54,7.2,3,1,22.0,2.2,6.85,2.4,SAIL,59.7715127421117,
5590,9235581,,,,,2023-09-20,16.33,8.6,3.0,12.74,31.2,2,1,208.0,28.9,89.99,24.0,SAIL,68.3103002766991,3.1
5591,9235581,,,,,2023-09-20,0.0,8.6,3.0,0.0,10.4,1,1,0.0,3.2,9.96,10.4,PORT,0.0,
5592,9235581,,,,,2023-09-21,15.9,8.45,3.0,3.9,3.9,1,0,62.0,6.8,21.18,3.9,SAIL,66.5149654617346,3.3
5593,9235581,,,,,2023-09-21,12.5,8.45,3.0,1.12,4.2,3,1,14.0,1.9,5.92,1.6,SAIL,52.3000736493478,
5594,9235581,,,,,2023-09-21,15.14,8.45,3.0,5.02,28.1,2,1,76.0,14.6,45.46,24.0,SAIL,63.3435154956244,3.3
5595,9235581,,,,,2023-09-21,0.0,8.45,3.0,0.0,20.0,3,1,0.0,5.9,18.37,18.5,PORT,0.0,
5596,9235581,,,,,2023-09-22,13.74,8.45,2.0,23.8,23.8,1,0,327.0,39.2,122.07,23.8,SAIL,57.4861313725604,2.8
5597,9235581,,,,,2023-09-23,9.63,9.9,1.0,2.7,5.4,2,1,26.0,2.2,6.85,2.7,SAIL,40.2904271076457,2.1
5598,9235581,,,,,2023-09-23,8.96,8.45,2.0,5.36,15.4,3,1,48.0,4.9,15.26,5.6,SAIL,37.4687094801297,
5599,9235581,,,,,2023-09-23,10.77,9.9,3.0,1.3,6.3,3,1,14.0,1.8,5.61,2.1,SAIL,45.0585249902073,
5600,9235581,,,,,2023-09-23,9.4,9.54,2.0,9.36,41.9,3,1,88.0,13.1,40.79,24.2,SAIL,39.3368075311334,2.1
5601,9235581,,,,,2023-09-23,0.0,9.9,2.0,0.0,14.8,3,1,0.0,4.2,13.08,13.8,PORT,0.0,
5602,9235581,,,,,2023-09-24,7.14,9.8,1.0,0.7,2.1,3,1,5.0,0.6,1.87,0.7,SAIL,29.8857563710559,2.1
5603,9235581,,,,,2023-09-24,10.83,9.9,3.0,1.2,2.4,2,1,13.0,1.0,3.11,1.2,SAIL,45.3267304961014,2.2
5604,9235581,,,,,2023-09-24,8.0,9.8,1.0,2.0,12.6,3,1,16.0,3.8,11.83,11.2,SAIL,33.4720471355826,
5605,9235581,,,,,2023-09-24,11.54,9.9,3.0,1.3,9.1,3,1,15.0,1.8,5.61,3.3,SAIL,48.2769910609364,
5606,9235581,,,,,2023-09-24,13.89,9.8,3.0,0.36,3.3,3,1,5.0,0.9,2.8,1.1,SAIL,58.1111929437198,
5607,9235581,,,,,2023-09-24,9.71,9.83,2.33,5.56,38.0,3,1,54.0,9.8,30.52,24.0,SAIL,40.6360284469753,4.3
5608,9235581,,,,,2023-09-24,0.0,9.8,3.0,0.0,8.5,3,1,0.0,1.7,5.29,6.5,PORT,0.0,
5609,9235581,,,,,2023-09-25,10.71,9.8,1.0,2.24,18.3,3,1,24.0,4.8,14.95,10.1,SAIL,44.8286345565838,
5610,9235581,,,,,2023-09-25,10.71,9.8,1.0,2.24,32.2,2,1,24.0,8.8,27.4,16.6,SAIL,44.8286345565838,0.0
5611,9235581,,,,,2023-09-25,0.0,9.8,1.0,0.0,13.9,1,1,0.0,4.0,12.46,6.5,PORT,0.0,
5612,9235581,,,,,2023-09-26,0.0,9.8,1.0,0.0,43.4,4,1,0.0,8.9,27.71,24.0,PORT,0.0,
5614,9235581,,,,,2023-09-27,0.0,9.8,1.0,0.0,24.0,1,1,0.0,6.91,21.6,24.0,PORT,0.0,
5616,9235581,,,,,2023-09-28,0.0,9.8,1.0,0.0,24.0,1,1,0.0,6.9,21.65,24.0,PORT,0.0,
5618,9235581,,,,,2023-09-29,0.0,9.8,1.0,0.0,24.0,2,1,0.0,7.0,22.03,24.0,PORT,0.0,
5620,9235581,,,,,2023-09-30,0.0,9.8,1.0,0.0,24.0,1,1,0.0,7.2,22.42,24.0,PORT,0.0,
5622,9235581,,,,,2023-10-01,0.0,9.8,1.0,0.0,24.0,1,1,0.0,7.0,21.8,24.0,PORT,0.0,
5624,9235581,,,,,2023-10-02,0.0,9.8,1.0,0.0,29.0,2,1,0.0,7.8,24.29,24.0,PORT,0.0,
5626,9235581,,,,,2023-10-03,17.26,10.15,2.0,21.5,21.5,1,0,371.0,42.1,131.1,21.5,SAIL,72.1984272517508,3.1
5627,9235581,,,,,2023-10-03,8.46,10.15,3.0,1.3,6.0,3,1,11.0,1.6,4.98,2.0,SAIL,35.40312677802,
5628,9235581,,,,,2023-10-03,16.75,10.15,2.0,22.8,29.0,2,1,382.0,44.0,137.02,24.0,SAIL,70.1004495931609,3.1
5629,9235581,,,,,2023-10-03,0.0,10.15,1.0,0.0,1.5,3,1,0.0,0.3,0.93,0.5,PORT,0.0,
5630,9235581,,,,,2023-10-04,16.54,10.15,2.0,24.0,24.0,1,0,397.0,46.1,143.56,24.0,SAIL,69.2104307959702,4.8
5631,9235581,,,,,2023-10-05,16.29,10.15,2.0,24.0,24.0,1,0,391.0,52.9,164.73,24.0,SAIL,68.1644293229833,4.8
5632,9235581,,,,,2023-10-06,9.79,10.15,2.0,18.9,21.2,4,1,185.0,19.7,61.35,6.9,SAIL,40.9545550270025,3.3
5633,9235581,,,,,2023-10-06,7.39,10.15,2.0,4.06,12.9,3,1,30.0,3.5,10.9,4.3,SAIL,30.9162996941957,
5634,9235581,,,,,2023-10-06,9.36,10.15,2.0,22.96,35.1,3,1,215.0,23.5,73.18,12.0,SAIL,39.1794976815671,3.3
5635,9235581,,,,,2023-10-06,0.0,10.15,2.0,0.0,1.0,2,1,0.0,0.3,0.93,0.8,PORT,0.0,
5636,9235581,,,,,2023-10-07,10.2,5.35,3.0,10.0,10.0,1,1,102.0,6.6,20.55,10.0,SAIL,42.6768600978678,2.1
5637,9235581,,,,,2023-10-07,10.77,5.35,3.0,1.3,4.2,2,1,14.0,1.3,4.05,2.1,SAIL,45.0585249902073,
5638,9235581,,,,,2023-10-07,10.75,5.35,2.75,11.54,26.6,2,1,124.0,11.5,35.81,24.0,SAIL,44.9581222358345,2.1
5639,9235581,,,,,2023-10-07,0.0,5.35,2.0,0.0,9.4,2,1,0.0,2.6,8.1,8.9,PORT,0.0,
5640,9235581,,,,,2023-10-10,13.02,5.35,3.0,9.06,24.0,1,1,118.0,11.8,36.75,24.0,SAIL,54.4936749723888,
5642,9235581,,,,,2023-10-11,8.49,5.35,3.0,5.18,9.1,2,1,44.0,4.3,13.39,5.3,SAIL,35.5398183872016,
5643,9235581,,,,,2023-10-11,8.49,5.35,3.0,5.18,27.8,2,1,44.0,9.7,30.21,24.0,SAIL,35.5398183872016,0.0
5644,9235581,,,,,2023-10-11,0.0,5.35,3.0,0.0,18.7,1,1,0.0,5.4,16.82,18.7,PORT,0.0,
5645,9235581,,,,,2023-10-12,15.95,8.9,4.0,18.5,18.5,1,0,295.0,30.1,93.73,18.5,SAIL,66.7179317905193,4.7
5646,9235581,,,,,2023-10-12,11.47,8.9,3.0,2.18,8.1,3,1,25.0,2.8,8.72,2.7,SAIL,47.9817189443558,
5647,9235581,,,,,2023-10-12,15.47,8.9,3.33,20.68,31.9,2,1,320.0,33.8,105.25,24.0,SAIL,64.7428377864266,4.7
5648,9235581,,,,,2023-10-12,0.0,8.9,3.0,0.0,5.3,3,1,0.0,0.9,2.8,2.8,PORT,0.0,
5649,9235581,,,,,2023-10-13,16.13,8.9,2.0,23.0,23.0,1,0,371.0,25.8,80.34,24.0,SAIL,67.4898341701149,2.1
5650,9235581,,,,,2023-10-14,14.5,8.9,3.0,24.0,24.0,2,0,348.0,34.4,107.12,24.0,SAIL,60.6680854332434,3.7
5651,9235581,,,,,2023-10-15,12.1,8.7,2.0,20.5,20.5,1,0,248.0,22.0,68.51,20.5,SAIL,50.6162664001493,3.1
5652,9235581,,,,,2023-10-16,10.0,7.85,2.0,0.6,1.2,2,1,6.0,0.6,1.87,0.6,SAIL,41.8400589194782,2.1
5653,9235581,,,,,2023-10-16,10.74,8.7,2.0,7.54,18.2,3,1,81.0,7.6,23.67,4.4,SAIL,44.9475434015615,
5654,9235581,,,,,2023-10-16,10.85,7.85,2.0,2.12,19.8,2,1,23.0,3.8,11.83,9.9,SAIL,45.3925167522641,
5655,9235581,,,,,2023-10-16,14.29,7.85,3.0,0.42,3.3,3,1,6.0,0.8,2.49,1.1,SAIL,59.7715127421117,
5656,9235581,,,,,2023-10-16,10.86,8.02,2.2,10.68,52.5,3,1,116.0,15.2,47.33,24.0,SAIL,45.4442587514932,2.1
5657,9235581,,,,,2023-10-16,0.0,7.85,2.0,0.0,10.0,3,1,0.0,2.4,7.47,8.0,PORT,0.0,
5658,9235581,,,,,2023-10-17,4.55,7.85,2.0,3.3,8.5,3,1,15.0,2.0,6.23,3.5,SAIL,19.0182085997628,
5659,9235581,,,,,2023-10-17,4.55,7.85,2.0,3.3,37.0,3,1,15.0,8.45,26.31,6.0,SAIL,19.0182085997628,0.0
5660,9235581,,,,,2023-10-17,0.0,7.85,2.0,0.0,28.5,3,1,0.0,6.45,20.09,2.5,PORT,0.0,
5661,9235581,,,,,2023-10-18,9.44,6.45,2.0,16.2,16.2,1,1,153.0,11.8,36.75,16.2,SAIL,39.5156112017294,3.2
5662,9235581,,,,,2023-10-18,10.0,6.45,3.0,1.0,5.7,3,1,10.0,1.5,4.67,2.0,SAIL,41.8400589194782,
5663,9235581,,,,,2023-10-18,9.48,6.45,2.33,17.2,29.8,2,1,163.0,15.0,46.71,24.0,SAIL,39.6507535109009,3.2
5664,9235581,,,,,2023-10-18,0.0,6.45,2.0,0.0,7.9,3,1,0.0,1.7,5.29,5.8,PORT,0.0,
5665,9235581,,,,,2023-10-19,8.91,6.45,1.0,22.0,22.0,1,1,196.0,16.7,52.0,22.0,SAIL,37.2756888555351,4.7
5666,9235581,,,,,2023-10-19,9.05,6.45,1.0,22.0,24.0,1,1,199.0,17.2,53.56,24.0,SAIL,37.846235113528,4.7
5667,9235581,,,,,2023-10-22,6.27,6.45,1.0,5.42,11.6,3,1,34.0,3.7,11.52,5.7,SAIL,26.2465314255029,
5668,9235581,,,,,2023-10-22,6.27,6.45,1.0,5.42,29.9,2,1,34.0,8.6,26.78,24.0,SAIL,26.2465314255029,0.0
5669,9235581,,,,,2023-10-22,0.0,6.45,1.0,0.0,18.3,1,1,0.0,4.9,15.26,18.3,PORT,0.0,
5670,9235581,,,,,2023-10-23,10.51,8.55,2.0,11.8,11.8,1,1,124.0,9.2,28.65,11.8,SAIL,43.9675195425025,4.1
5671,9235581,,,,,2023-10-23,12.1,8.55,3.0,1.24,5.4,3,1,15.0,1.5,4.67,1.8,SAIL,50.6129744993688,
5672,9235581,,,,,2023-10-23,10.66,8.55,2.0,13.04,29.2,2,1,139.0,13.5,42.04,24.0,SAIL,44.5994493083395,4.1
5673,9235581,,,,,2023-10-23,0.0,8.55,1.0,0.0,12.0,3,1,0.0,2.8,8.72,10.4,PORT,0.0,
5674,9235581,,,,,2023-10-24,10.46,9.0,2.0,24.0,24.0,1,1,251.0,19.4,60.41,24.0,SAIL,43.757728286621,1.6
5675,9235581,,,,,2023-10-25,10.0,9.0,1.0,1.0,1.0,1,1,10.0,0.9,2.8,1.0,SAIL,41.8400589194782,2.3
5676,9235581,,,,,2023-10-25,4.94,9.0,1.0,10.12,26.1,3,1,50.0,6.0,18.68,10.2,SAIL,20.6719658693074,
5677,9235581,,,,,2023-10-25,5.4,9.0,1.0,11.12,37.9,2,1,60.0,10.4,32.39,24.0,SAIL,22.5755713594307,2.3
5678,9235581,,,,,2023-10-25,0.0,9.0,1.0,0.0,10.8,1,1,0.0,3.5,10.9,12.8,PORT,0.0,
5679,9235581,,,,,2023-10-26,11.38,10.75,1.0,2.9,2.9,1,1,33.0,2.6,8.1,2.9,SAIL,47.6111015290614,2.7
5680,9235581,,,,,2023-10-26,10.0,10.75,1.0,3.0,17.3,3,1,30.0,5.2,16.19,10.3,SAIL,41.8400589194782,
5681,9235581,,,,,2023-10-26,10.77,10.75,3.0,1.3,6.3,3,1,14.0,1.9,5.92,2.1,SAIL,45.0585249902073,
5682,9235581,,,,,2023-10-26,10.69,10.75,1.4,7.2,37.1,2,1,77.0,12.4,38.61,24.0,SAIL,44.7456185666642,2.7
5683,9235581,,,,,2023-10-26,0.0,10.75,1.0,0.0,6.1,3,1,0.0,1.4,4.36,4.2,PORT,0.0,
5684,9235581,,,,,2023-10-26,0.0,10.75,1.0,0.0,4.5,1,1,0.0,1.3,4.05,4.5,PORT,0.0,
5685,9235581,,,,,2023-10-27,0.0,10.75,1.0,0.0,30.5,3,1,0.0,8.1,25.22,24.0,PORT,0.0,
5687,9235581,,,,,2023-10-28,8.33,6.7,1.0,0.6,1.8,3,1,5.0,0.6,1.87,0.6,SAIL,34.8667157662318,3.1
5688,9235581,,,,,2023-10-28,17.86,6.7,1.0,1.4,5.1,3,1,25.0,1.1,3.43,1.7,SAIL,74.7143909276397,
5689,9235581,,,,,2023-10-28,6.15,6.7,3.0,1.3,3.9,3,1,8.0,0.9,2.8,1.3,SAIL,25.7477285658328,
5690,9235581,,,,,2023-10-28,11.52,6.7,1.4,3.3,33.7,3,1,38.0,8.6,26.78,24.0,SAIL,48.1794617860658,3.1
5691,9235581,,,,,2023-10-28,0.0,6.7,1.0,0.0,12.1,3,1,0.0,2.9,9.03,9.6,PORT,0.0,
5692,9235581,,,,,2023-10-28,0.0,6.7,1.0,0.0,10.8,1,1,0.0,3.1,9.65,10.8,PORT,0.0,
5693,9235581,,,,,2023-10-29,13.49,7.0,2.0,21.5,21.5,1,1,290.0,25.0,77.85,22.0,SAIL,56.4354283099939,2.8
5694,9235581,,,,,2023-10-29,13.49,7.0,1.5,21.5,24.5,2,1,290.0,25.7,80.03,24.0,SAIL,56.4354283099939,2.8
5695,9235581,,,,,2023-10-29,0.0,7.0,1.0,0.0,3.0,3,1,0.0,0.7,2.18,2.0,PORT,0.0,
5696,9235581,,,,,2023-10-30,10.5,6.8,5.0,4.0,4.0,1,1,42.0,3.6,11.21,0.5,SAIL,43.9320618654521,3.3
5697,9235581,,,,,2023-10-30,8.64,7.0,4.0,1.1,3.0,2,1,9.5,1.3,4.05,3.5,SAIL,36.1345963395494,
5698,9235581,,,,,2023-10-30,11.4,6.8,5.0,1.0,16.2,3,1,11.4,3.9,12.14,9.9,SAIL,47.6976671682052,
5699,9235581,,,,,2023-10-30,11.11,6.8,5.0,0.9,3.5,3,1,10.0,1.2,3.74,1.5,SAIL,46.4889543549758,
5700,9235581,,,,,2023-10-30,10.41,6.84,4.8,7.0,35.3,2,1,72.9,12.6,39.24,24.0,SAIL,43.5734327889995,3.3
5701,9235581,,,,,2023-10-30,0.0,6.8,5.0,0.0,8.6,1,1,0.0,2.6,8.1,8.6,PORT,0.0,
5702,9235581,,,,,2023-10-31,10.38,8.6,2.0,5.3,5.3,1,1,55.0,4.5,14.01,5.3,SAIL,43.4189290673831,4.3
5703,9235581,,,,,2023-10-31,10.0,8.6,3.0,0.8,3.6,3,1,8.0,1.1,3.43,1.2,SAIL,41.8400589194782,
5704,9235581,,,,,2023-10-31,10.33,8.6,3.33,6.1,30.4,2,1,63.0,10.9,33.94,24.0,SAIL,43.2118641299529,4.3
5705,9235581,,,,,2023-10-31,0.0,8.6,5.0,0.0,21.5,3,1,0.0,5.3,16.5,17.5,PORT,0.0,
5706,9235581,,,,,2023-11-01,10.7,8.6,2.0,23.0,23.0,1,1,246.0,19.5,60.72,24.0,SAIL,44.7506717138767,1.8
5707,9235581,,,,,2023-11-02,10.25,8.6,2.0,4.0,4.0,1,1,41.0,3.3,10.28,4.0,SAIL,42.8860603924652,2.4
5708,9235581,,,,,2023-11-02,10.59,8.6,2.0,1.7,10.8,3,1,18.0,2.3,7.16,4.3,SAIL,44.3012388559181,
5709,9235581,,,,,2023-11-02,10.35,8.6,2.0,5.7,41.0,2,1,59.0,11.5,35.81,24.0,SAIL,43.3081311622669,2.4
5710,9235581,,,,,2023-11-02,0.0,8.6,2.0,0.0,26.2,3,1,0.0,5.9,18.37,15.7,PORT,0.0,
5711,9235581,,,,,2023-11-03,16.99,6.1,2.0,16.6,16.6,1,0,282.0,28.7,89.37,16.6,SAIL,71.0776904535714,2.8
5712,9235581,,,,,2023-11-03,11.11,6.1,3.0,0.9,3.6,2,1,10.0,1.0,3.11,1.8,SAIL,46.4889543549758,
5713,9235581,,,,,2023-11-03,16.69,6.1,2.33,17.5,27.0,2,1,292.0,31.4,97.78,24.0,SAIL,69.8131268827865,2.8
5714,9235581,,,,,2023-11-03,0.0,6.1,2.0,0.0,6.8,2,1,0.0,1.7,5.29,5.6,PORT,0.0,
5715,9235581,,,,,2023-11-04,17.04,6.1,3.0,24.0,24.0,1,0,409.0,47.6,148.23,24.0,SAIL,71.3024337419441,3.9
5716,9235581,,,,,2023-11-05,17.08,6.1,2.0,24.0,24.0,1,0,410.0,43.3,134.84,24.0,SAIL,71.4767673207753,1.8
5717,9235581,,,,,2023-11-06,12.5,6.0,4.0,24.0,24.0,1,0,300.0,26.3,81.9,24.0,SAIL,52.3000736493478,2.8
5718,9235581,,,,,2023-11-07,10.0,6.0,4.0,2.0,4.0,2,1,20.0,2.4,7.47,2.0,SAIL,41.8400589194782,3.4
5719,9235581,,,,,2023-11-07,13.91,6.4,4.0,11.0,11.0,1,0,153.0,17.3,53.87,11.0,SAIL,58.1957183152742,3.7
5720,9235581,,,,,2023-11-07,12.67,6.0,4.0,3.0,7.6,2,1,38.0,3.3,10.28,3.8,SAIL,52.9974079646724,
5721,9235581,,,,,2023-11-07,10.77,6.4,4.0,1.3,4.2,3,1,14.0,1.7,5.29,1.4,SAIL,45.0585249902073,
5722,9235581,,,,,2023-11-07,13.01,6.24,4.0,17.3,33.8,2,1,225.0,26.6,82.83,24.0,SAIL,54.4162616004775,7.1
5723,9235581,,,,,2023-11-07,0.0,6.4,4.0,0.0,7.0,3,1,0.0,1.9,5.92,5.8,PORT,0.0,
5724,9235581,,,,,2023-11-08,12.9,6.4,4.0,17.6,19.4,2,0,227.0,21.1,65.71,17.6,SAIL,53.964166901827,3.8
5725,9235581,,,,,2023-11-08,10.88,6.4,4.0,3.4,11.5,3,1,37.0,3.6,11.21,4.3,SAIL,45.5318288241381,
5726,9235581,,,,,2023-11-08,12.57,6.4,4.0,21.0,33.0,2,1,264.0,25.3,78.78,24.0,SAIL,52.5989312130583,3.8
5727,9235581,,,,,2023-11-08,0.0,6.4,4.0,0.0,2.1,1,1,0.0,0.6,1.87,2.1,PORT,0.0,
5728,9235581,,,,,2023-11-09,15.42,7.45,2.0,12.0,12.0,1,0,185.0,17.8,55.43,12.0,SAIL,64.5034241675289,3.1
5729,9235581,,,,,2023-11-09,14.62,7.45,2.0,1.3,5.7,3,1,19.0,2.1,6.54,1.9,SAIL,61.1508553438528,
5730,9235581,,,,,2023-11-09,15.34,7.45,2.67,13.3,30.5,2,1,204.0,23.0,71.62,24.0,SAIL,64.1757294704779,3.1
5731,9235581,,,,,2023-11-09,0.0,7.45,4.0,0.0,12.8,3,1,0.0,3.1,9.65,10.1,PORT,0.0,
5732,9235581,,,,,2023-11-10,13.0,7.45,2.0,3.0,3.0,1,0,39.0,3.0,9.34,3.0,SAIL,54.3920765953217,3.2
5733,9235581,,,,,2023-11-10,15.2,7.75,4.0,2.5,2.5,1,0,38.0,3.0,9.34,2.5,SAIL,63.5968895576069,4.8
5734,9235581,,,,,2023-11-10,13.33,7.45,2.0,1.2,7.8,3,1,16.0,1.5,4.67,2.6,SAIL,55.786745225971,
5735,9235581,,,,,2023-11-10,12.5,7.75,4.0,0.4,2.7,3,0,5.0,0.7,2.18,0.9,SAIL,52.3000736493478,
5736,9235581,,,,,2023-11-10,13.8,7.63,2.8,7.1,31.0,2,0,98.0,12.2,37.99,24.0,SAIL,57.7510672409699,8.0
5737,9235581,,,,,2023-11-10,0.0,7.75,2.0,0.0,15.0,1,1,0.0,4.0,12.46,15.0,PORT,0.0,
5738,9235581,,,,,2023-11-11,12.04,7.75,4.0,9.3,9.3,1,1,112.0,7.3,22.73,9.3,SAIL,50.3880279460383,3.2
5739,9235581,,,,,2023-11-11,10.0,9.15,3.0,0.1,0.0,0,0,1.0,0.1,0.31,0.1,SAIL,41.8400589194782,3.1
5740,9235581,,,,,2023-11-11,13.21,7.75,4.0,2.8,7.5,3,1,37.0,2.9,9.03,3.5,SAIL,55.2886492864534,
5741,9235581,,,,,2023-11-11,12.73,9.15,3.0,1.1,5.1,3,1,14.0,1.6,4.98,1.7,SAIL,53.2509840793359,
5742,9235581,,,,,2023-11-11,12.5,9.15,3.0,0.4,3.3,3,1,5.0,0.8,2.49,0.9,SAIL,52.3000736493478,
5743,9235581,,,,,2023-11-11,12.34,8.75,3.43,13.7,33.5,2,1,169.0,15.23,47.43,23.8,SAIL,51.6129193970206,6.3
5744,9235581,,,,,2023-11-11,0.0,9.15,4.0,0.0,8.2,1,1,0.0,2.5,7.78,8.2,PORT,0.0,
5745,9235581,,,,,2023-11-11,0.0,9.15,3.0,0.0,0.1,1,1,0.0,0.03,0.09,0.1,PORT,0.0,
5746,9235581,,,,,2023-11-12,9.7,6.95,4.0,3.3,6.6,2,1,32.0,3.1,9.65,3.3,SAIL,40.5721783461607,3.1
5747,9235581,,,,,2023-11-12,12.08,6.95,4.0,2.4,9.6,3,1,29.0,2.5,7.78,3.2,SAIL,50.5567378610362,
